LocID,Year,Trajectory,e0
658,2018,1,84.25
658,2023,1,84.5252208394662
658,2028,1,85.1273110684047
658,2033,1,85.4006568442978
658,2038,1,85.4923721723982
658,2043,1,85.6145058261437
658,2048,1,85.9105696595843
658,2053,1,86.03625621601
658,2058,1,85.3552779265352
658,2063,1,85.2915300819349
658,2068,1,85.7032611329834
658,2073,1,85.7909203558015
658,2078,1,87.0702859395104
658,2083,1,87.877996010067
658,2088,1,88.3273068616316
658,2093,1,89.7642842434876
658,2098,1,91.1042508541922
658,2018,2,84.25
658,2023,2,84.8840210096454
658,2028,2,85.3144478554038
658,2033,2,85.6088002710368
658,2038,2,85.9809410726585
658,2043,2,87.1663011065826
658,2048,2,87.9459263950224
658,2053,2,88.5586350494785
658,2058,2,89.4785020571288
658,2063,2,89.6916753180115
658,2068,2,90.1670645772017
658,2073,2,90.02555385615
658,2078,2,90.8531706549857
658,2083,2,91.307960228228
658,2088,2,92.3245858462016
658,2093,2,92.7938996201681
658,2098,2,94.6203796324746
658,2018,3,84.25
658,2023,3,85.0296360889769
658,2028,3,86.3888539650418
658,2033,3,87.417906714717
658,2038,3,87.7628818346021
658,2043,3,89.0819425443352
658,2048,3,90.3433815125937
658,2053,3,91.5038832081061
658,2058,3,92.5149002145242
658,2063,3,93.7412882042342
658,2068,3,94.6310735982183
658,2073,3,94.309034419941
658,2078,3,93.9581598600529
658,2083,3,94.8181590658327
658,2088,3,95.8488482257727
658,2093,3,97.1495829356513
658,2098,3,97.7244114132329
658,2018,4,84.25
658,2023,4,85.6161527116247
658,2028,4,86.0904491357398
658,2033,4,86.8766125654552
658,2038,4,86.3259940219032
658,2043,4,87.6865495542153
658,2048,4,88.3533693686828
658,2053,4,89.5800601795971
658,2058,4,90.2919068094184
