age,country,pop,lethality_rate,dead,total_pop,dead_prop
50-59,Zimbabwe,698.0889999999999,0.01,2.792356,14862.927,1.8787389590220013e-4
60-69,Afghanistan,1057.496,0.032,13.535948800000002,38928.341,3.477145044531952e-4
60-69,Albania,330.242,0.032,4.2270976000000005,2877.8,0.0014688642713183682
60-69,Algeria,2530.542,0.032,32.3909376,43851.043,7.386583165194042e-4
60-69,Angola,785.8969999999999,0.032,10.0594816,32866.268000000004,3.060731324895178e-4
60-69,Antigua and Barbuda,8.043,0.032,0.1029504,97.928,0.0010512866595866351
60-69,Argentina,3528.742,0.032,45.1678976,45195.777,9.993831414824442e-4
60-69,Armenia,328.402,0.032,4.203545600000001,2963.234,0.0014185668765949637
60-69,Aruba,13.754,0.032,0.1760512,106.766,0.0016489444205084014
60-69,Australia,2651.187,0.032,33.9351936,25499.881,0.0013307981162735622
60-69,Austria,1033.32,0.032,13.226496,9006.4,0.0014685663528157754
60-69,Azerbaijan,804.308,0.032,10.295142400000001,10139.175,0.001015382651941603
60-69,Bahamas,29.43,0.032,0.37670400000000004,393.248,9.579298559687526e-4
60-69,Bahrain,66.572,0.032,0.8521216,1701.583,5.007816838790703e-4
60-69,Bangladesh,7296.8369999999995,0.032,93.3995136,164689.383,5.671252870016521e-4
60-69,Barbados,33.573,0.032,0.42973440000000007,287.371,0.0014953993270023771
60-69,Belarus,1243.251,0.032,15.913612800000001,9449.321,0.0016841011962658483
60-69,Belgium,1369.876,0.032,17.534412800000002,11589.616,0.0015129416539771466
60-69,Belize,17.814,0.032,0.2280192,397.621,5.734586452928795e-4
60-69,Benin,379.183,0.032,4.8535424,12123.198,4.0035165638637593e-4
60-69,Bhutan,36.908,0.032,0.4724224000000001,771.612,6.122538270529749e-4
60-69,Bolivia (Plurinational State of),615.318,0.032,7.876070400000001,11673.029,6.747237927704968e-4
60-69,Bosnia and Herzegovina,463.795,0.032,5.936576000000001,3280.815,0.0018094820951501385
60-69,Botswana,104.251,0.032,1.3344128000000002,2351.625,5.674428533460905e-4
60-69,Brazil,16896.862,0.032,216.27983360000002,212559.409,0.0010175029871295888
60-69,Brunei Darussalam,28.513,0.032,0.3649664,437.483,8.342413305202717e-4
60-69,Bulgaria,922.592,0.032,11.809177600000002,6948.445,0.0016995425019554738
60-69,Burkina Faso,538.877,0.032,6.8976256,20903.278,3.2997817854214063e-4
60-69,Burundi,339.631,0.032,4.3472767999999995,11890.781,3.6560061109526775e-4
60-69,Cabo Verde,26.372999999999998,0.032,0.3375744,555.9879999999999,6.071613056396901e-4
60-69,Cambodia,816.7760000000001,0.032,10.454732800000002,16718.971,6.25321546403783e-4
60-69,Cameroon,733.299,0.032,9.3862272,26545.864,0.00035358529675281997
60-69,Canada,4712.744,0.032,60.323123200000005,37742.157,0.0015982955929095416
60-69,Central African Republic,139.061,0.032,1.7799808000000004,4829.764,3.685440530841673e-4
60-69,Chad,417.349,0.032,5.342067200000001,16425.859,3.252230035579875e-4
60-69,Channel Islands,20.012,0.032,0.25615360000000004,173.859,0.0014733410407284065
60-69,Chile,1791.787,0.032,22.934873600000003,19116.209,0.0011997605592196656
60-69,China,151663.905,0.032,1941.2979840000003,1439323.774,0.0013487569781502132
60-69,"China, Hong Kong SAR",1048.8809999999999,0.032,13.4256768,7496.987999999999,0.0017908094290667133
60-69,"China, Macao SAR",78.994,0.032,1.0111232000000001,649.342,0.0015571504692442506
60-69,"China, Taiwan Province of China",3101.014,0.032,39.6929792,23816.775,0.0016665975641118498
60-69,Colombia,3771.358,0.032,48.2733824,50882.884,9.487155327123361e-4
60-69,Comoros,29.656,0.032,0.3795968,869.595,4.3652136914310686e-4
60-69,Congo,164.737,0.032,2.1086336,5518.092,3.821309249646436e-4
60-69,Costa Rica,423.008,0.032,5.414502400000001,5094.114,0.0010628938417946677
60-69,Cote d'Ivoire,822.066,0.032,10.5224448,26378.275,3.989057207114567e-4
60-69,Croatia,565.378,0.032,7.236838400000001,4105.268,0.0017628175310357328
60-69,Cuba,1174.022,0.032,15.0274816,11326.616,0.0013267406257967958
60-69,Curacao,20.705,0.032,0.265024,164.1,0.0016150152346130408
60-69,Cyprus,120.40100000000001,0.032,1.5411328000000004,1207.361,0.0012764473922878081
60-69,Czechia,1324.617,0.032,16.955097600000002,10708.982,0.001583259510567858
60-69,Dem. People's Republic of Korea,2134.683,0.032,27.3239424,25778.815,0.0010599378753445416
60-69,Democratic Republic of the Congo,2585.841,0.032,33.0987648,89561.404,3.695650505880859e-4
60-69,Denmark,654.53,0.032,8.377984000000001,5792.2029999999995,0.0014464244433421967
60-69,Djibouti,44.334,0.032,0.5674752000000001,988.002,5.743664486509137e-4
60-69,Dominican Republic,682.139,0.032,8.731379200000001,10847.904,8.048908987395169e-4
60-69,Ecuador,1087.738,0.032,13.9230464,17643.06,7.891514510521417e-4
60-69,Egypt,5122.657,0.032,65.5700096,102334.403,6.40742581944803e-4
60-69,El Salvador,406.296,0.032,5.2005888,6486.201,8.017927289024809e-4
60-69,Equatorial Guinea,34.879,0.032,0.4464512,1402.985,3.182152339476188e-4
60-69,Eritrea,128.327,0.032,1.6425856,3546.427,4.631663361462114e-4
60-69,Estonia,169.472,0.032,2.1692416000000003,1326.539,0.0016352640970224023
60-69,Eswatini,36.522,0.032,0.4674816,1160.164,4.029444113073669e-4
60-69,Ethiopia,3624.554,0.032,46.394291200000005,114963.583,4.035564131643323e-4
60-69,Fiji,57.119,0.032,0.7311232,896.444,8.155815644925951e-4
60-69,Finland,712.325,0.032,9.11776,5540.718,0.0016455917807042337
60-69,France,7764.786,0.032,99.3892608,65273.512,0.00152265839166123
60-69,French Guiana,17.226,0.032,0.2204928,298.682,7.382192432084959e-4
60-69,French Polynesia,23.042,0.032,0.2949376,280.904,0.0010499587047532253
60-69,Gabon,71.303,0.032,0.9126784,2225.728,0.00041005837191247086
60-69,Gambia,59.281000000000006,0.032,0.7587968,2416.6639999999998,3.1398522922508056e-4
60-69,Georgia,459.858,0.032,5.886182400000001,3989.175,0.001475538776814755
60-69,Germany,10644.142,0.032,136.24501759999998,83783.945,0.0016261470810427937
60-69,Ghana,1091.067,0.032,13.9656576,31072.945,4.494475048953358e-4
60-69,Greece,1257.162,0.032,16.091673600000004,10423.056,0.001543853702791197
60-69,Grenada,9.576,0.032,0.12257280000000002,112.519,0.001089352020547641
60-69,Guadeloupe,50.569,0.032,0.6472832000000001,400.127,0.0016176943820337044
60-69,Guam,14.331,0.032,0.1834368,168.78300000000002,0.0010868203551305522
60-69,Guatemala,718.852,0.032,9.2013056,17915.567,5.135927654424781e-4
60-69,Guinea,408.149,0.032,5.2243072,13132.792,3.9780628521338037e-4
60-69,Guinea-Bissau,60.416,0.032,0.7733248,1967.998,3.929499928353586e-4
60-69,Guyana,51.356,0.032,0.6573568000000001,786.559,8.357374335555248e-4
60-69,Haiti,523.932,0.032,6.706329600000001,11402.533,5.881438448807823e-4
60-69,Honduras,420.078,0.032,5.376998400000001,9904.608,5.428784662653989e-4
60-69,Hungary,1306.432,0.032,16.722329600000002,9660.35,0.001731027302323415
60-69,Iceland,37.536,0.032,0.4804608000000001,341.25,0.0014079437362637364
60-69,India,87150.811,0.032,1115.5303808,1380004.385,8.083527798355511e-4
60-69,Indonesia,17531.211,0.032,224.39950080000003,273523.621,8.204026401069034e-4
60-69,Iran (Islamic Republic of),5396.905000000001,0.032,69.08038400000001,83992.953,8.224545218692336e-4
60-69,Iraq,1292.393,0.032,16.542630400000004,40222.503,4.1127799530526495e-4
60-69,Ireland,480.78499999999997,0.032,6.1540479999999995,4937.796,0.0012463147525738202
60-69,Israel,703.643,0.032,9.0066304,8655.541,0.0010405623865683267
60-69,Italy,7484.862,0.032,95.80623360000001,60461.828,0.0015845738835418607
60-69,Jamaica,214.541,0.032,2.7461248,2961.161,9.273811184194307e-4
60-69,Japan,15875.235,0.032,203.20300800000004,126476.458,0.001606646890759702
60-69,Jordan,366.278,0.032,4.6883584,10203.14,4.595015260008194e-4
60-69,Kazakhstan,1438.909,0.032,18.418035200000002,18776.707,9.808980456477274e-4
60-69,Kenya,1518.826,0.032,19.4409728,53771.3,3.6154924281168576e-4
60-69,Kiribati,5.141,0.032,0.0658048,119.446,5.509167322472079e-4
60-69,Kuwait,220.263,0.032,2.8193664000000003,4270.563,6.601861159758094e-4
60-69,Kyrgyzstan,363.82399999999996,0.032,4.656947199999999,6524.191,7.137968830158405e-4
60-69,Lao People's Democratic Republic,317.971,0.032,4.0700288,7275.556,5.594113769449373e-4
60-69,Latvia,250.144,0.032,3.2018432000000003,1886.202,0.0016975081141892545
60-69,Lebanon,447.767,0.032,5.731417600000001,6825.442,8.397137650572668e-4
60-69,Lesotho,96.813,0.032,1.2392064,2142.252,5.784596770127884e-4
60-69,Liberia,168.47,0.032,2.156416,5057.677000000001,4.263649102147092e-4
60-69,Libya,284.259,0.032,3.6385152000000005,6871.287,5.295245563167424e-4
60-69,Lithuania,352.811,0.032,4.5159808,2722.291,0.0016588898100901044
60-69,Luxembourg,62.123000000000005,0.032,0.7951744000000002,625.976,0.0012702953467864586
60-69,Madagascar,915.208,0.032,11.714662400000002,27691.019,4.230491626183927e-4
60-69,Malawi,480.248,0.032,6.1471744,19129.955,3.213376299107865e-4
60-69,Malaysia,2151.365,0.032,27.537471999999998,32365.998,8.508148582348673e-4
60-69,Maldives,18.164,0.032,0.23249920000000004,540.542,4.3012235866963166e-4
60-69,Mali,501.291,0.032,6.4165248,20250.834,3.168523725985804e-4
60-69,Malta,57.68,0.032,0.7383040000000001,441.539,0.0016721150340060563
60-69,Martinique,52.467,0.032,0.6715776000000001,375.265,0.001789608943013604
60-69,Mauritania,151.073,0.032,1.9337344000000003,4649.66,4.1588726917667106e-4
60-69,Mauritius,137.99,0.032,1.7662720000000003,1271.767,0.0013888330173687478
60-69,Mayotte,9.372,0.032,0.1199616,272.813,4.397209810382937e-4
60-69,Mexico,8264.953,0.032,105.7913984,128932.753,8.205160902753702e-4
60-69,Micronesia (Fed. States of),6.732,0.032,0.0861696,115.021,7.491640656923518e-4
60-69,Mongolia,158.362,0.032,2.0270336,3278.292,6.183200276241409e-4
60-69,Montenegro,76.94500000000001,0.032,0.9848960000000002,628.062,0.0015681509150370508
60-69,Morocco,2735.0190000000002,0.032,35.0082432,36910.558,9.484614998234382e-4
60-69,Mozambique,843.662,0.032,10.7988736,31255.435,3.4550386516777004e-4
60-69,Myanmar,3603.964,0.032,46.13073920000001,54409.794,8.47838887241514e-4
60-69,Namibia,87.461,0.032,1.1195008,2540.9159999999997,4.405894567156097e-4
60-69,Nepal,1488.078,0.032,19.047398400000002,29136.808,6.537228923635013e-4
60-69,Netherlands,2129.501,0.032,27.257612800000004,17134.873,0.0015907683004128485
60-69,New Caledonia,22.795,0.032,0.29177600000000004,285.491,0.0010220147044915603
60-69,New Zealand,522.312,0.032,6.685593600000001,4822.233,0.0013864103206958271
60-69,Nicaragua,348.752,0.032,4.4640256,6624.554,6.738605497064406e-4
60-69,Niger,644.749,0.032,8.2527872,24206.636,3.4093077617228603e-4
60-69,Nigeria,6258.526,0.032,80.10913280000001,206139.587,3.886159566236058e-4
60-69,North Macedonia,244.64600000000002,0.032,3.131468800000001,2083.38,0.0015030713552016438
60-69,Norway,586.156,0.032,7.5027968000000005,5421.242,0.001383962715554849
60-69,Oman,142.787,0.032,1.8276736,5106.622,3.5790266050629945e-4
60-69,Pakistan,8902.414,0.032,113.95089920000002,220892.331,5.158662534101286e-4
60-69,Panama,282.632,0.032,3.6176896000000003,4314.768,8.384435965039141e-4
60-69,Papua New Guinea,372.086,0.032,4.762700800000001,8947.027,5.323221669052749e-4
60-69,Paraguay,402.16200000000003,0.032,5.147673600000001,7132.53,7.2171776354253e-4
60-69,Peru,2276.639,0.032,29.140979200000004,32971.846,8.838140030133589e-4
60-69,Philippines,5878.871,0.032,75.2495488,109581.085,6.867019869350627e-4
60-69,Poland,5174.147,0.032,66.2290816,37846.604999999996,0.001749934547629834
60-69,Portugal,1293.8239999999998,0.032,16.560947199999998,10196.707,0.0016241466190996757
60-69,Puerto Rico,361.025,0.032,4.62112,2860.84,0.001615301799471484
60-69,Qatar,81.79599999999999,0.032,1.0469887999999998,2881.06,3.6340402490749925e-4
60-69,Republic of Korea,6453.706,0.032,82.60743680000002,51269.183000000005,0.0016112493308114548
60-69,Republic of Moldova,488.28900000000004,0.032,6.250099200000001,4033.963,0.00154936949099434
60-69,Reunion,90.557,0.032,1.1591296,895.308,0.001294671330983304
60-69,Romania,2535.9480000000003,0.032,32.46013440000001,19237.682,0.0016873204578389438
60-69,Russian Federation,18501.369,0.032,236.8175232,145934.46,0.001622766296596431
60-69,Rwanda,445.154,0.032,5.6979712000000005,12952.209,4.3992273441541903e-4
60-69,Saint Lucia,14.555,0.032,0.186304,183.62900000000002,0.0010145674158221194
60-69,Saint Vincent and the Grenadines,9.176,0.032,0.11745280000000001,110.947,0.0010586388095216637
60-69,Samoa,9.96,0.032,0.12748800000000002,198.41,6.425482586563178e-4
60-69,Sao Tome and Principe,7.082,0.032,0.09064960000000001,219.161,4.1362103658953926e-4
60-69,Saudi Arabia,1373.5210000000002,0.032,17.581068800000004,34813.867,5.050018947909466e-4
60-69,Senegal,505.764,0.032,6.473779200000001,16743.93,3.866343922842487e-4
60-69,Serbia,1142.471,0.032,14.6236288,8737.37,0.001673687711519599
60-69,Seychelles,7.909,0.032,0.10123520000000001,98.34,0.001029440715883669
60-69,Sierra Leone,234.025,0.032,2.9955200000000004,7976.985000000001,3.7552032503508534e-4
60-69,Singapore,799.325,0.032,10.23136,5850.343,0.001748847888063999
60-69,Slovakia,695.211,0.032,8.8987008,5459.643,0.0016299052520466998
60-69,Slovenia,284.94100000000003,0.032,3.6472448000000006,2078.9320000000002,0.001754383885572015
60-69,Solomon Islands,22.978,0.032,0.2941184,686.878,4.281959824015327e-4
60-69,Somalia,462.78999999999996,0.032,5.923712,15893.219000000001,3.72719459789738e-4
60-69,South Africa,3164.441,0.032,40.5048448,59308.69,6.829495778780479e-4
60-69,South Sudan,344.937,0.032,4.4151936,11193.729,3.9443456242329976e-4
60-69,Spain,5340.654,0.032,68.36037120000002,46754.783,0.0014621043412820461
60-69,Sri Lanka,2013.196,0.032,25.768908800000002,21413.25,0.001203409515136656
60-69,State of Palestine,151.853,0.032,1.9437184000000003,5101.416,3.810154670781603e-4
60-69,Sudan,1535.96,0.032,19.660288,43849.269,4.4836067848702337e-4
60-69,Suriname,36.928,0.032,0.4726784,586.634,8.057466836221563e-4
60-69,Sweden,1093.868,0.032,14.001510399999999,10099.27,0.001386388362723246
60-69,Switzerland,977.435,0.032,12.511168,8654.618,0.001445606033680516
60-69,Syrian Arab Republic,822.365,0.032,10.526272,17500.657,6.014786759148529e-4
60-69,Tajikistan,387.89,0.032,4.9649920000000005,9537.642,5.205680817124401e-4
60-69,Thailand,7624.356,0.032,97.5917568,69799.978,0.0013981631455528539
60-69,Timor-Leste,50.144,0.032,0.6418432000000001,1318.442,4.8681944294857115e-4
60-69,Togo,255.937,0.032,3.2759936000000005,8278.737000000001,3.957117613471717e-4
60-69,Tonga,5.303,0.032,0.0678784,105.697,6.42197981021221e-4
60-69,Trinidad and Tobago,135.893,0.032,1.7394304000000003,1399.491,0.0012429021694316006
60-69,Tunisia,962.594,0.032,12.321203200000001,11818.618,0.001042524870505164
60-69,Turkey,6192.392,0.032,79.2626176,84339.067,9.398090400976335e-4
60-69,Turkmenistan,334.444,0.032,4.2808832,6031.187,7.097911571967508e-4
60-69,Uganda,974.325,0.032,12.47136,45741,2.7265166918082246e-4
60-69,Ukraine,5539.856,0.032,70.9101568,43733.759,0.0016214054867773886
60-69,United Arab Emirates,242.707,0.032,3.1066496000000003,9890.4,3.1410757906656964e-4
60-69,United Kingdom,7286.777,0.032,93.27074560000001,67886.004,0.001373931887344555
60-69,United Republic of Tanzania,1622.8,0.032,20.77184,59734.212999999996,3.47737736161352e-4
60-69,United States of America,38488.17,0.032,492.648576,331002.647,0.0014883523756231472
60-69,United States Virgin Islands,14.021,0.032,0.1794688,104.423,0.0017186711739750821
60-69,Uruguay,327.921,0.032,4.1973888,3473.727,0.0012083243156413845
60-69,Uzbekistan,1939.628,0.032,24.827238400000002,33469.199,7.417936234446484e-4
60-69,Vanuatu,11.437,0.032,0.14639359999999998,307.15,4.7661924141299036e-4
60-69,Venezuela (Bolivarian Republic of),2042.555,0.032,26.144704,28435.943,9.194245466028681e-4
60-69,Viet Nam,7342.687,0.032,93.98639360000001,97338.583,9.655615553803574e-4
60-69,Western Sahara,28.374000000000002,0.032,0.3631872000000001,597.33,6.08017678670082e-4
60-69,Yemen,879.45,0.032,11.256960000000001,29825.968,3.774214469753337e-4
60-69,Zambia,403.83500000000004,0.032,5.169088,18383.956000000002,2.811738670392814e-4
60-69,Zimbabwe,425.415,0.032,5.445312000000001,14862.927,3.663687509196541e-4
70-79,Afghanistan,480.455,0.118,22.677476000000002,38928.341,5.825441161235205e-4
70-79,Albania,194.668,0.118,9.188329600000001,2877.8,0.0031928311904927376
70-79,Algeria,1237.834,0.118,58.4257648,43851.043,0.0013323688743275732
70-79,Angola,331.729,0.118,15.657608799999998,32866.268000000004,4.7640361236024717e-4
70-79,Antigua and Barbuda,4.101,0.118,0.1935672,97.928,0.0019766277264929334
70-79,Argentina,2300.637,0.118,108.59006640000001,45195.777,0.002402659575915688
70-79,Armenia,126.743,0.118,5.9822695999999995,2963.234,0.00201883131740524
70-79,Aruba,6.958,0.118,0.32841760000000003,106.766,0.003076050428038889
70-79,Australia,1846.376,0.118,87.14894720000001,25499.881,0.0034176217214503864
70-79,Austria,790.437,0.118,37.3086264,9006.4,0.0041424571860010665
70-79,Azerbaijan,242.762,0.118,11.458366400000001,10139.175,0.0011301083569422562
70-79,Bahamas,13.645,0.118,0.644044,393.248,0.001637755309626495
70-79,Bahrain,17.818,0.118,0.8410096000000001,1701.583,4.942512942360144e-4
70-79,Bangladesh,4095.812,0.118,193.3223264,164689.383,0.001173860287035018
70-79,Barbados,20.154,0.118,0.9512688,287.371,0.003310246336617126
70-79,Belarus,525.562,0.118,24.8065264,9449.321,0.002625217875443114
70-79,Belgium,939.413,0.118,44.3402936,11589.616,0.003825863911280581
70-79,Belize,8.311,0.118,0.3922792,397.621,9.865655988994546e-4
70-79,Benin,184.835,0.118,8.724212000000001,12123.198,7.196295894862067e-4
70-79,Bhutan,22.234,0.118,1.0494448,771.612,0.001360068013457541
70-79,Bolivia (Plurinational State of),391.941,0.118,18.499615199999997,11673.029,0.0015848170342076591
70-79,Bosnia and Herzegovina,242.498,0.118,11.4459056,3280.815,0.0034887384994277335
70-79,Botswana,48.558,0.118,2.2919376000000002,2351.625,9.746186573114337e-4
70-79,Brazil,8801.551,0.118,415.43320719999997,212559.409,0.0019544333941952196
70-79,Brunei Darussalam,9.568999999999999,0.118,0.45165679999999997,437.483,0.0010323985160566238
70-79,Bulgaria,710.368,0.118,33.5293696,6948.445,0.004825449377522597
70-79,Burkina Faso,234.237,0.118,11.0559864,20903.278,5.289116089830505e-4
70-79,Burundi,112.12899999999999,0.118,5.292488799999999,11890.781,4.4509177319807663e-4
70-79,Cabo Verde,9.056000000000001,0.118,0.4274432000000001,555.9879999999999,7.687993266041716e-4
70-79,Cambodia,352.445,0.118,16.635404,16718.971,9.950016660714347e-4
70-79,Cameroon,332.734,0.118,15.7050448,26545.864,5.916192744753005e-4
70-79,Canada,3018.676,0.118,142.48150719999998,37742.157,0.0037751288883674555
70-79,Central African Republic,61.506,0.118,2.9030832,4829.764,6.0108179198818e-4
70-79,Chad,180.661,0.118,8.5271992,16425.859,5.191326188785622e-4
70-79,Channel Islands,13.293,0.118,0.6274295999999999,173.859,0.003608841647541973
70-79,Chile,993.126,0.118,46.8755472,19116.209,0.0024521361531462645
70-79,China,71494.30500000001,0.118,3374.5311960000004,1439323.774,0.00234452543406679
70-79,"China, Hong Kong SAR",525.0840000000001,0.118,24.783964800000003,7496.987999999999,0.003305856271878787
70-79,"China, Macao SAR",29.881,0.118,1.4103832,649.342,0.00217201905929387
70-79,"China, Taiwan Province of China",1488.8,0.118,70.27135999999999,23816.775,0.002950498545667916
70-79,Colombia,1979.761,0.118,93.4447192,50882.884,0.0018364666436753074
70-79,Comoros,11.659,0.118,0.5503048,869.595,6.328288456120379e-4
70-79,Congo,69.39699999999999,0.118,3.2755383999999994,5518.092,5.935998167482528e-4
70-79,Costa Rica,230.865,0.118,10.896828,5094.114,0.0021391017162160093
70-79,Cote d'Ivoire,341.74399999999997,0.118,16.1303168,26378.275,6.115000620775997e-4
70-79,Croatia,361.955,0.118,17.084276,4105.268,0.004161549501762126
70-79,Cuba,804.207,0.118,37.958570400000006,11326.616,0.003351271942122873
70-79,Curacao,13.005,0.118,0.613836,164.1,0.0037406215722120663
70-79,Cyprus,78.681,0.118,3.7137431999999997,1207.361,0.00307591780751573
70-79,Czechia,1031.0990000000002,0.118,48.66787280000001,10708.982,0.0045445844245512795
70-79,Dem. People's Republic of Korea,1303.959,0.118,61.5468648,25778.815,0.002387497827188721
70-79,Democratic Republic of the Congo,1268.6860000000001,0.118,59.8819792,89561.404,6.686136720232748e-4
70-79,Denmark,586.1379999999999,0.118,27.665713599999997,5792.2029999999995,0.004776371546370181
70-79,Djibouti,22.33,0.118,1.053976,988.002,0.001066775168471319
70-79,Dominican Republic,341.5,0.118,16.1188,10847.904,0.001485890730596436
70-79,Ecuador,570.124,0.118,26.909852800000003,17643.06,0.0015252372774337331
70-79,Egypt,2530.98,0.118,119.462256,102334.403,0.0011673714068571835
70-79,El Salvador,248.391,0.118,11.7240552,6486.201,0.0018075380642690536
70-79,Equatorial Guinea,14.721,0.118,0.6948312000000001,1402.985,4.952520518751092e-4
70-79,Eritrea,77.08200000000001,0.118,3.6382704000000006,3546.427,0.0010258974455134705
70-79,Estonia,107.429,0.118,5.0706488,1326.539,0.003822464925644855
70-79,Eswatini,22.585,0.118,1.066012,1160.164,9.188459562613562e-4
70-79,Ethiopia,1929.368,0.118,91.0661696,114963.583,7.921305792983156e-4
70-79,Fiji,23.633,0.118,1.1154776,896.444,0.0012443360656103448
70-79,Finland,582.988,0.118,27.5170336,5540.718,0.004966329923305969
70-79,France,5727.704,0.118,270.3476288,65273.512,0.004141766246620834
70-79,French Guiana,7.222,0.118,0.3408784,298.682,0.0011412753363108591
70-79,French Polynesia,10.823,0.118,0.5108456,280.904,0.0018185771651525076
70-79,Gabon,36.693,0.118,1.7319095999999998,2225.728,7.78131739367973e-4
70-79,Gambia,30.008,0.118,1.4163776,2416.6639999999998,5.86087929476336e-4
70-79,Georgia,248.786,0.118,11.7426992,3989.175,0.002943641028533469
70-79,Germany,7471.414000000001,0.118,352.65074080000005,83783.945,0.004209049129878045
70-79,Ghana,456.78999999999996,0.118,21.560488,31072.945,6.938668993235112e-4
70-79,Greece,956.0830000000001,0.118,45.127117600000005,10423.056,0.004329547648981259
70-79,Grenada,4.788,0.118,0.22599360000000002,112.519,0.002008492787884713
70-79,Guadeloupe,32.942,0.118,1.5548624,400.127,0.003885922219695247
70-79,Guam,7.781,0.118,0.3672632,168.78300000000002,0.0021759489996030406
70-79,Guatemala,382.507,0.118,18.0543304,17915.567,0.0010077454093414962
70-79,Guinea,171.25,0.118,8.083,13132.792,6.154822219068116e-4
70-79,Guinea-Bissau,24.637,0.118,1.1628664,1967.998,5.908879988699176e-4
70-79,Guyana,22.94,0.118,1.082768,786.559,0.0013765884059555608
70-79,Haiti,260.215,0.118,12.282148,11402.533,0.0010771420700996875
70-79,Honduras,205.311,0.118,9.6906792,9904.608,9.784010836168377e-4
70-79,Hungary,846.576,0.118,39.9583872,9660.35,0.004136329139213382
70-79,Iceland,23.415,0.118,1.1051879999999998,341.25,0.0032386461538461532
70-79,India,39175.398,0.118,1849.0787856000002,1380004.385,0.0013399079058723426
70-79,Indonesia,7574.4749999999995,0.118,357.51522,273523.621,0.0013070725617514401
70-79,Iran (Islamic Republic of),2354.607,0.118,111.13745039999999,83992.953,0.0013231758907202608
70-79,Iraq,573.718,0.118,27.0794896,40222.503,6.732422793280666e-4
70-79,Ireland,330.663,0.118,15.607293600000002,4937.796,0.0031607813688536344
70-79,Israel,459.66,0.118,21.695952000000002,8655.541,0.0025065968724543044
70-79,Italy,6028.908,0.118,284.56445759999997,60461.828,0.004706514291959548
70-79,Jamaica,119.521,0.118,5.6413912,2961.161,0.0019051281575030875
70-79,Japan,16185.375,0.118,763.9497,126476.458,0.006040252170882268
70-79,Jordan,190.751,0.118,9.0034472,10203.14,8.824192552488744e-4
70-79,Kazakhstan,552.505,0.118,26.078236,18776.707,0.0013888609967658335
70-79,Kenya,574.3389999999999,0.118,27.108800799999997,53771.3,5.041499982332582e-4
70-79,Kiribati,2.33,0.118,0.109976,119.446,9.207173115885003e-4
70-79,Kuwait,48.55,0.118,2.29156,4270.563,5.365943553578299e-4
70-79,Kyrgyzstan,111.214,0.118,5.2493008,6524.191,8.045903009277319e-4
70-79,Lao People's Democratic Republic,136.164,0.118,6.426940799999999,7275.556,8.833607768258535e-4
70-79,Latvia,162.704,0.118,7.679628800000001,1886.202,0.004071477392135095
70-79,Lebanon,211.573,0.118,9.9862456,6825.442,0.0014630914159112333
70-79,Lesotho,48.309,0.118,2.2801848,2142.252,0.0010643868228387696
70-79,Liberia,76.455,0.118,3.608676,5057.677000000001,7.135046385919859e-4
70-79,Libya,138.926,0.118,6.5573071999999994,6871.287,9.543055325734464e-4
70-79,Lithuania,223.283,0.118,10.538957599999998,2722.291,0.0038713560012504163
70-79,Luxembourg,37.873,0.118,1.7876056,625.976,0.002855709484069677
70-79,Madagascar,359.863,0.118,16.9855336,27691.019,6.133950361306674e-4
70-79,Malawi,244.242,0.118,11.528222399999999,19129.955,6.026267390592397e-4
70-79,Malaysia,1025.181,0.118,48.3885432,32365.998,0.001495042519621981
70-79,Maldives,8.466000000000001,0.118,0.39959520000000004,540.542,7.392491240273652e-4
70-79,Mali,231.083,0.118,10.9071176,20250.834,5.386009089798474e-4
70-79,Malta,45.166,0.118,2.1318352,441.539,0.004828192300113919
70-79,Martinique,33.672,0.118,1.5893183999999998,375.265,0.004235189532730204
70-79,Mauritania,67.186,0.118,3.1711792000000005,4649.66,6.820238899188329e-4
70-79,Mauritius,69.213,0.118,3.2668535999999997,1271.767,0.0025687516659891312
70-79,Mayotte,4.998,0.118,0.2359056,272.813,8.647153911287219e-4
70-79,Mexico,4188.713,0.118,197.7072536,128932.753,0.0015334137292484556
70-79,Micronesia (Fed. States of),1.929,0.118,0.0910488,115.021,7.915841455038645e-4
70-79,Mongolia,59.888999999999996,0.118,2.8267607999999997,3278.292,8.622663264895256e-4
70-79,Montenegro,40.437999999999995,0.118,1.9086736,628.062,0.0030389891443838345
70-79,Morocco,1197.078,0.118,56.5020816,36910.558,0.0015307837286014478
70-79,Mozambique,420.845,0.118,19.863884000000002,31255.435,6.355337559691619e-4
70-79,Myanmar,1423.03,0.118,67.16701599999999,54409.794,0.001234465544934796
70-79,Namibia,41.131,0.118,1.9413832,2540.9159999999997,7.640485557177019e-4
70-79,Nepal,811.535,0.118,38.304452000000005,29136.808,0.0013146413292767006
70-79,Netherlands,1591.524,0.118,75.1199328,17134.873,0.004384037909122525
70-79,New Caledonia,13.302999999999999,0.118,0.6279016,285.491,0.0021993744111022764
70-79,New Zealand,361.832,0.118,17.0784704,4822.233,0.0035416103701335043
70-79,Nicaragua,150.502,0.118,7.1036944,6624.554,0.0010723279484173575
70-79,Niger,295.959,0.118,13.9692648,24206.636,5.770841020619305e-4
70-79,Nigeria,2623.703,0.118,123.83878159999999,206139.587,6.00752060301741e-4
70-79,North Macedonia,133.883,0.118,6.3192776,2083.38,0.003033185304649176
